Zero,pro,face,0:12.0
Zero,pro,caption,0:13.0
Zero,pro,body,0:15.0
Zero,pro,face,0:16.0
Zero,pro,face,0:16.3
Zero,pro,face,0:17.0
Zero,pro,face,0:18.0
Zero,pro,caption,0:19.0
Zero,pro,face,0:20.0
Zero,pro,face,0:21.0
Zero,pro,face,0:22.0
Zero,pro,body,0:23.0
Zero,pro,body,0:24.0
Zero,pro,face,0:24.3
Zero,pro,face,0:25.0
Zero,pro,face,0:26.0
Zero,pro,face,0:27.0
Zero,pro,face,0:27.3
Zero,pro,body,0:29.0
Zero,pro,action,0:30.0
one,pro,face,0:31.0
one,pro,body,0:32.0
one,pro,detail,0:32.3
one,pro,face,0:33.0
one,pro,caption,0:34.0
one,pro,face,0:42.0
one,pro,face,0:43.0
one,pro,face,0:44.0
one,pro,action,0:48.0
two,pro,face,0:49.0
two,pro,body,0:49.3
two,pro,face,0:50.0
two,pro,caption,0:51.0
two,pro,body,0:53.0
two,pro,face,0:54.0
two,pro,face,0:55.0
two,pro,face,0:59.0
two,pro,body,1:00.0
two,pro,action,1:01.0
three,ugc,face,1:02.0
three,ugc,body,1:02.3
three,ugc,body,1:03.0
three,ugc,face,1:03.3
three,ugc,caption,1:04.0
three,ugc,face,1:06.0
three,ugc,face,1:07.0
three,ugc,face,1:08.0
three,ugc,face,1:08.3
three,ugc,action,1:10.0
four,pro,face,1:12.0
four,pro,body,1:12.3
four,pro,face,1:13.0
four,pro,caption,1:14.0
four,pro,face,1:17.0
four,pro,face,1:19.0
four,pro,face,1:20.0
four,pro,body,1:22.0
four,pro,face,1:23.0
four,pro,action,1:24.0
six,pro,face,1:40.0
six,pro,face,1:41.0
six,pro,face,1:42.0
six,pro,face,1:43.0
six,pro,caption,1:44.0
six,pro,face,1:45.0
six,pro,face,1:45.3
six,pro,face,1:46.0
six,pro,face,1:47.0
six,pro,face,1:48.0
six,pro,action,1:49.0
seven,ugc,face,1:50.0
seven,ugc,detail,1:51.0
seven,ugc,face,1:51.3
seven,ugc,caption,1:53.0
seven,ugc,action,1:54.0
eight,pro,face,1:55.0
eight,pro,face,1:56.0
eight,pro,face,1:57.0
eight,pro,detail,1:58.0
eight,pro,caption,1:59.0
eight,pro,face,2:01.0
eight,pro,face,2:02.0
eight,pro,face,2:02.0
eight,pro,body,2:03.0
eight,pro,action,2:04.0
nine,ugc,detail,2:05.0
nine,ugc,caption,2:06.0
nine,ugc,face,2:07.0
nine,ugc,detail,2:08.0
nine,ugc,detail,2:09.0
nine,ugc,face,2:09.3
nine,ugc,action,2:12.0
ten,ugc,detail,2:14.0
ten,ugc,detail,2:14.3
ten,ugc,face,2:15.0
ten,ugc,caption,2:16.0
ten,ugc,face,2:19.0
ten,ugc,action,2:21.0
eleven,ugc,body,2:22.0
eleven,ugc,detail,2:23.0
eleven,ugc,caption,2:24.0
eleven,ugc,face,2:26.0
eleven,ugc,body,2:29.0
eleven,ugc,face,2:30.0
eleven,ugc,action,2:32.0
twelve,pro,face,2:33.0
twelve,pro,body,2:33.3
twelve,pro,caption,2:34.0
twelve,pro,face,2:40.0
twelve,pro,face,2:41.0
twelve,pro,face,2:42.0
twelve,pro,face,2:43.0
twelve,pro,body,2:44.0
twelve,pro,action,2:45.0
thirteen,pro,body,2:46.0
thirteen,pro,body,2:46.3
thirteen,pro,caption,2:47.0
thirteen,pro,body,2:52.0
thirteen,pro,face,2:53.0
thirteen,pro,body,2:55.0
thirteen,pro,action,2:56.0
fourteen,ugc,detail,2:57.0
fourteen,ugc,body,2:58.0
fourteen,ugc,caption,2:58.3
fourteen,ugc,face,3:00.0
fourteen,ugc,action,3:02.0
sixteen,ugc,detail,3:10.0
sixteen,ugc,detail,3:11.0
sixteen,ugc,detail,3:12.0
sixteen,ugc,caption,3:12.3
sixteen,ugc,face,3:15.0
sixteen,ugc,detail,3:16.0
sixteen,ugc,face,3:17.0
sixteen,ugc,action,3:19.0
xeventeen,ugc,detail,3:20.0
xeventeen,ugc,face,3:20.3
xeventeen,ugc,detail,3:21.0
xeventeen,ugc,face,3:22.0
xeventeen,ugc,detail,3:23.0
xeventeen,ugc,face,3:24.0
xeventeen,ugc,action,3:25.0
eighteen,pro,face,3:26.0
eighteen,pro,detail,3:27.0
eighteen,pro,caption,3:28.0
eighteen,pro,face,3:30.0
eighteen,pro,face,3:31.0
eighteen,pro,face,3:32.0
eighteen,pro,caption,3:33.0
eighteen,pro,detail,3:35.0
eighteen,pro,action,3:36.0
nineteen,ugc,face,3:37.0
nineteen,ugc,detail,3:38.0
nineteen,ugc,face,3:39.0
nineteen,ugc,action,3:41.0
twenty,pro,face,3:42.0
twenty,pro,caption,3:43.0
twenty,pro,face,3:50.0
twenty,pro,detail,3:51.0
twenty,pro,face,3:52.0
twenty,pro,face,3:53.0
twenty,pro,action,3:56.0
twentyone,ugc,detail,3:57.0
twentyone,ugc,caption,3:58.0
twentyone,ugc,face,4:04.0
twentyone,ugc,body,4:05.0
twentyone,ugc,body,4:05.3
twentyone,ugc,detail,4:06.0
twentyone,ugc,face,4:07.0
twentyone,ugc,action,4:09.0
twentytwo,pro,face,4:10.0
twentytwo,pro,detail,4:11.0
twentytwo,pro,face,4:12.0
twentytwo,pro,caption,4:13.0
twentytwo,pro,face,4:17.0
twentytwo,pro,detail,4:20.0
twentytwo,pro,action,4:21.0
twentythree,ugc,body,4:22.0
twentythree,ugc,detail,4:23.0
twentythree,ugc,face,4:24.0
twentythree,ugc,detail,4:25.0
twentythree,ugc,action,4:27.0
twentyfour,ugc,face,4:28.0
twentyfour,ugc,detail,4:29.0
twentyfour,ugc,caption,4:30.0
twentyfour,ugc,detail,4:31.0
twentyfour,ugc,face,4:32.0
twentyfour,ugc,action,4:33.0
twentyfive,pro,face,4:34.0
twentyfive,pro,face,4:35.0
twentyfive,pro,body,4:36.0
twentyfive,pro,face,4:37.0
twentyfive,pro,caption,4:38.0
twentyfive,pro,face,4:41.0
twentyfive,pro,action,4:42.0
twentysix,pro,face,4:43.0
twentysix,pro,caption,4:44.0
twentysix,pro,face,4:48.0
twentysix,pro,detail,4:49.0
twentysix,pro,face,4:50.0
twentysix,pro,face,4:51.0
twentysix,pro,face,4:52.0
twentysix,pro,face,4:53.0
twentysix,pro,face,4:54.0
twentysix,pro,action,4:56.0
twentyseven,ugc,detail,4:57.0
twentyseven,ugc,detail,4:58.0
twentyseven,ugc,caption,4:58.3
twentyseven,ugc,face,4:59.0
twentyseven,ugc,action,5:02.0
twentyeight,pro,caption,5:04.0
twentyeight,pro,face,5:05.0
twentyeight,pro,body,5:06.0
twentyeight,pro,face,5:07.0
twentyeight,pro,caption,5:08.0
twentyeight,pro,body,5:09.0
twentyeight,pro,body,5:09.3
twentyeight,pro,face,5:10.0
twentyeight,pro,face,5:11.0
twentyeight,pro,body,5:12.0
twentyeight,pro,face,5:13.0
twentyeight,pro,action,5:14.0
twentynine,ugc,face,5:15.0
twentynine,ugc,body,5:16.0
twentynine,ugc,face,5:17.0
twentynine,ugc,body,5:19.0
twentynine,ugc,action,5:20.0
thirty,pro,face,5:21.0
thirty,pro,detail,5:22.0
thirty,pro,face,5:22.3
thirty,pro,body,5:23.0
thirty,pro,face,5:23.3
thirty,pro,caption,5:24.0
thirty,pro,face,5:26.0
thirty,pro,body,5:27.0
thirty,pro,face,5:28.0
thirty,pro,face,5:30.0
thirty,pro,action,5:32.0
thirty,ugc,detail,5:33.0
thirty,ugc,caption,5:34.0
thirty,ugc,face,5:35.0
thirty,ugc,body,5:35.3
thirty,ugc,body,5:36.0
thirty,ugc,face,5:37.0
thirty,ugc,action,5:38.0
thirtytwo,pro,face,5:39.0
thirtytwo,pro,caption,5:40.0
thirtytwo,pro,face,5:48.0
thirtytwo,pro,detail,5:49.0
thirtytwo,pro,face,5:50.0
thirtytwo,pro,detail,5:52.0
thirtytwo,pro,action,5:53.0
thirtythree,ugc,detail,5:54.0
thirtythree,ugc,body,5:54.3
