Zero,pro,face,0:13.0
Zero,pro,caption,0:14.0
Zero,pro,body,0:15.0
Zero,pro,face,0:15.3
Zero,pro,body,0:16.0
Zero,pro,caption,0:17.0
Zero,pro,face,0:18.0
Zero,pro,caption,0:19.0
Zero,pro,face,0:20.0
Zero,pro,caption,0:20.3
Zero,pro,face,0:26.0
Zero,pro,caption,0:28.0
Zero,pro,face,0:31.0
Zero,pro,caption,0:32.0
Zero,pro,face,0:36.0
Zero,pro,body,0:37.0
Zero,pro,body,0:40.0
Zero,pro,face,0:41.0
Zero,pro,face,0:42.0
Zero,pro,face,0:43.0
Zero,pro,face,0:44.0
Zero,pro,action,0:45.0
one,pro,face,0:46.0
one,pro,caption,0:47.0
one,pro,face,0:53.0
one,pro,face,0:54.0
one,pro,face,0:54.3
one,pro,face,0:55.3
one,pro,face,0:58.0
one,pro,body,1:00.0
one,pro,caption,1:00.3
one,pro,face,1:01.0
one,pro,detail,1:02.0
one,pro,face,1:03.0
one,pro,action,1:06.0
two,pro,face,1:07.0
two,pro,caption,1:08.0
two,pro,body,1:12.0
two,pro,face,1:13.0
two,pro,body,1:14.0
two,pro,face,1:16.0
two,pro,body,1:16.3
two,pro,body,1:18.0
two,pro,face,1:19.0
two,pro,action,1:20.0
three,ugc,face,1:21.0
three,ugc,caption,1:21.3
three,ugc,body,1:22.0
three,ugc,face,1:23.0
three,ugc,body,1:24.0
three,ugc,face,1:25.0
three,ugc,face,1:27.0
three,ugc,action,1:27.3
four,pro,face,1:30.0
four,pro,body,1:30.3
four,pro,body,1:31.0
four,pro,body,1:32.0
four,pro,caption,1:33.0
four,pro,face,1:39.0
four,pro,body,1:39.3
four,pro,caption,1:40.0
four,pro,face,1:41.0
four,pro,body,1:41.3
four,pro,face,1:42.0
four,pro,body,1:43.0
four,pro,action,1:44.0
six,pro,face,1:50.0
six,pro,face,1:51.0
six,pro,caption,1:52.0
six,pro,face,1:55.0
six,pro,face,1:55.3
six,pro,face,1:56.0
six,pro,caption,1:57.0
six,pro,face,2:00.0
six,pro,face,2:03.0
six,pro,face,2:04.0
six,pro,action,2:05.0
seven,ugc,face,2:06.0
seven,ugc,caption,2:07.0
seven,ugc,face,2:10.0
seven,ugc,detail,2:11.0
seven,ugc,detail,2:12.0
seven,ugc,face,2:12.3
seven,ugc,face,2:13.0
seven,ugc,action,2:13.3
eight,pro,face,2:14.0
eight,pro,caption,2:15.0
eight,pro,body,2:23.0
eight,pro,face,2:24.0
eight,pro,face,2:25.0
eight,pro,body,2:26.0
eight,pro,action,2:27.0
nine,ugc,detail,2:28.0
nine,ugc,caption,2:28.3
nine,ugc,detail,2:30.0
nine,ugc,caption,2:31.0
nine,ugc,detail,2:34.0
nine,ugc,detail,2:34.3
nine,ugc,detail,2:35.0
nine,ugc,caption,2:36.0
nine,ugc,detail,2:37.0
nine,ugc,face,2:38.0
nine,ugc,action,2:39.3
ten,ugc,face,2:42.0
ten,ugc,caption,2:42.3
ten,ugc,unknown,2:50.0
ten,ugc,face,2:51.0
ten,ugc,body,2:55.0
ten,ugc,action,2:56.0
eleven,ugc,face,2:58.0
eleven,ugc,caption,2:59.0
eleven,ugc,face,3:02.0
eleven,ugc,caption,3:03.0
eleven,ugc,body,3:05.0
eleven,ugc,face,3:05.3
eleven,ugc,action,3:07.0
twelve,pro,face,3:08.0
twelve,pro,body,3:09.0
twelve,pro,body,3:10.0
twelve,pro,face,3:11.0
twelve,pro,caption,3:12.0
