one,pro,face,0:13.0
one,pro,body,0:15.0
one,pro,body,0:15.3
one,pro,body,0:16.0
one,pro,face,0:17.0
one,pro,body,0:18.0
one,pro,body,0:19.0
one,pro,face,0:19.3
one,pro,face,0:20.0
one,pro,body,0:20.3
one,pro,face,0:21.0
one,pro,body,0:21.3
one,pro,face,0:22.0
one,pro,body,0:23.0
one,pro,caption,0:24.0
one,pro,body,0:24.3
one,pro,face,0:25.0
one,pro,body,0:25.3
one,pro,body,0:26.0
one,pro,body,0:27.0
one,pro,body,0:28.0
one,pro,body,0:28.3
one,pro,caption,0:30.0
one,pro,face,0:38.0
one,pro,body,0:39.0
one,pro,caption,0:39.3
one,pro,body,0:40.0
one,pro,body,0:41.0
one,pro,body,0:41.3
one,pro,caption,0:42.0
one,pro,face,0:43.0
one,pro,body,0:44.0
one,pro,caption,0:45.0
one,pro,face,0:46.0
one,pro,caption,0:47.0
one,pro,action,0:49.0
two,pro,face,0:50.0
two,pro,detail,0:51.0
two,pro,body,0:51.3
two,pro,detail,0:52.0
two,pro,detail,0:52.3
two,pro,detail,0:53.0
two,pro,detail,0:53.3
two,pro,detail,0:54.0
two,pro,body,0:55.0
two,pro,caption,0:56.0
two,pro,detail,1:02.0
two,pro,detail,1:02.3
two,pro,face,1:03.0
two,pro,detail,1:02.3
two,pro,detail,1:03.0
two,pro,detail,1:04.0
two,pro,caption,1:04.3
two,pro,face,1:05.0
two,pro,action,1:08.0
three,pro,body,1:09.0
three,pro,body,1:10.0
three,pro,face,1:10.3
three,pro,body,1:11.0
three,pro,caption,1:12.0
three,pro,face,1:15.0
three,pro,body,1:15.3
three,pro,face,1:16.0
three,pro,caption,1:17.0
three,pro,face,1:19.0
three,pro,action,1:20.0
four,ugc,face,1:21.0
four,ugc,face,1:22.0
four,ugc,caption,1:23.0
four,ugc,body,1:23.3
four,ugc,face,1:24.0
four,ugc,body,1:24.3
four,ugc,caption,1:25.0
four,ugc,face,1:26.0
four,ugc,action,1:28.0
five,pro,detail,1:29.0
five,pro,caption,1:30.0
five,pro,face,1:34.0
five,pro,body,1:34.3
five,pro,face,1:35.0
five,pro,body,1:35.3
five,pro,body,1:36.0
five,pro,body,1:37.0
five,pro,face,1:37.3
five,pro,detail,1:38.0
five,pro,body,1:38.3
five,pro,face,1:39.0
five,pro,caption,1:40.0
five,pro,face,1:41.0
five,pro,action,1:42.0
seven,pro,face,1:49.0
seven,pro,face,1:49.3
seven,pro,body,1:50.0
seven,pro,caption,1:50.3
seven,pro,body,1:54.0
seven,pro,face,1:54.3
seven,pro,face,1:55.0
seven,pro,face,1:56.0
seven,pro,caption,1:56.3
seven,pro,face,1:57.0
seven,pro,face,1:57.3
seven,pro,body,1:58.0
seven,pro,face,1:59.0
seven,pro,caption,1:59.3
seven,pro,face,2:00.0
seven,pro,face,2:00.3
seven,pro,face,2:01.0
seven,pro,body,2:01.3
seven,pro,face,2:02.0
seven,pro,face,2:02.3
seven,pro,action,2:03.0
eight,ugc,face,2:04.0
eight,ugc,caption,2:04.3
eight,ugc,detail,2:05.0
eight,ugc,caption,2:05.3
eight,ugc,face,2:07.0
eight,ugc,detail,2:07.3
eight,ugc,face,2:08.0
eight,ugc,detail,2:08.0
eight,ugc,unknown,2:09.0
eight,ugc,face,2:10.0
eight,ugc,detail,2:11.0
eight,ugc,caption,2:12.0
eight,ugc,detail,2:13.0
eight,ugc,face,2:13.3
eight,ugc,face,2:14.0
eight,ugc,detail,2:14.3
eight,ugc,face,2:15.0
eight,ugc,action,2:18.0
nine,pro,face,2:19.0
nine,pro,face,2:20.0
nine,pro,caption,2:21.3
nine,pro,face,2:25.0
nine,pro,body,2:26.3
nine,pro,face,2:27.0
nine,pro,body,2:27.3
nine,pro,face,2:28.0
nine,pro,body,2:28.3
nine,pro,face,2:29.0
nine,pro,caption,2:30.0
nine,pro,face,2:31.0
nine,pro,face,2:31.3
nine,pro,face,2:32.0
nine,pro,body,2:33.0
nine,pro,body,2:33.3
nine,pro,action,2:35.0
ten,ugc,detail,2:36.0
ten,ugc,caption,2:36.3
ten,ugc,detail,2:38.0
ten,ugc,detail,2:39.0
ten,ugc,detail,2:40.0
ten,ugc,detail,2:41.0
ten,ugc,unknown,2:41.3
ten,ugc,face,2:42.0
ten,ugc,action,2:48.0
eleven,ugc,face,2:50.0
eleven,ugc,caption,2:51.0
eleven,ugc,detail,2:53.0
eleven,ugc,unknown,2:53.3
eleven,ugc,face,2:54.0
eleven,ugc,face,2:54.3
eleven,ugc,action,2:59.0
twelve,ugc,face,3:00.0
twelve,ugc,caption,3:00.3
twelve,ugc,detail,3:04.0
twelve,ugc,body,3:05.0
twelve,ugc,face,3:05.3
twelve,ugc,action,3:09.0
thirteen,pro,face,3:11.0
thirteen,pro,caption,3:12.0
thirteen,pro,face,3:15.0
thirteen,pro,body,3:15.3
thirteen,pro,body,3:16.0
thirteen,pro,face,3:17.0
thirteen,pro,face,3:18.0
thirteen,pro,body,3:19.0
thirteen,pro,face,3:19.3
thirteen,pro,face,3:20.0
thirteen,pro,face,3:21.0
thirteen,pro,body,3:22.0
thirteen,pro,face,3:23.0
thirteen,pro,face,3:24.0
thirteen,pro,action,3:24.3
fourteen,pro,body,3:25.0
fourteen,pro,detail,3:26.0
fourteen,pro,body,3:27.0
fourteen,pro,unknown,3:27.3
fourteen,pro,caption,3:28.0
fourteen,pro,body,3:34.0
fourteen,pro,unknown,3:35.0
fourteen,pro,body,3:35.0
fourteen,pro,unknown,3:36.0
fourteen,pro,detail,3:37.0
fourteen,pro,body,3:37.3
fourteen,pro,face,3:38.0
fourteen,pro,body,3:39.0
fourteen,pro,detail,3:41.0
fourteen,pro,face,3:42.0
fourteen,pro,action,3:44.0
fifteen,ugc,detail,3:45.0
fifteen,ugc,body,3:45.0
fifteen,ugc,caption,3:46.0
fifteen,ugc,face,3:49.0
fifteen,ugc,body,3:49.3
fifteen,ugc,detail,3:50.0
fifteen,ugc,face,3:51.0
fifteen,ugc,action,3:52.0
sixteen,ugc,detail,4:01.0
sixteen,ugc,detail,4:01.3
sixteen,ugc,caption,4:02.0
sixteen,ugc,detail,4:06.0
sixteen,ugc,detail,4:06.3
sixteen,ugc,detail,4:07.0
sixteen,ugc,detail,4:08.0
sixteen,ugc,detail,4:08.3
sixteen,ugc,face,4:09.0
sixteen,ugc,action,4:13.0
xeventeen,ugc,face,4:16.0
xeventeen,ugc,caption,4:16.3
xeventeen,ugc,face,4:18.0
xeventeen,ugc,face,4:18.3
xeventeen,ugc,detail,4:19.0
xeventeen,ugc,face,4:19.3
xeventeen,ugc,action,4:21.0
eighteen,pro,face,4:23.0
eighteen,pro,body,4:24.0
eighteen,pro,detail,4:24.3
eighteen,pro,face,4:26.0
eighteen,pro,body,4:26.3
eighteen,pro,body,4:27.0
eighteen,pro,face,4:28.0
eighteen,pro,caption,4:29.0
eighteen,pro,face,4:32.0
eighteen,pro,detail,4:32.3
eighteen,pro,face,4:34.0
eighteen,pro,detail,4:35.0
eighteen,pro,face,4:35.0
eighteen,pro,body,4:36.0
eighteen,pro,detail,4:37.0
eighteen,pro,detail,4:38.0
eighteen,pro,face,4:39.0
eighteen,pro,face,4:39.3
eighteen,pro,body,4:40.0
eighteen,pro,detail,4:41.0
eighteen,pro,body,4:41.3
eighteen,pro,face,4:42.0
eighteen,pro,action,4:43.0
nineteen,ugc,face,4:44.0
nineteen,ugc,caption,4:44.3
nineteen,ugc,face,4:45.0
nineteen,ugc,face,4:46.0
nineteen,ugc,face,4:47.0
nineteen,ugc,action,4:48.0
twenty,pro,face,4:50.0
twenty,pro,caption,4:51.0
twenty,pro,face,4:52.0
twenty,pro,detail,4:53.0
twenty,pro,detail,4:53.3
twenty,pro,caption,4:54.0
twenty,pro,face,4:56.0
twenty,pro,detail,4:57.0
twenty,pro,body,4:57.3
twenty,pro,face,4:58.0
twenty,pro,face,4:59.0
twenty,pro,body,5:00.0
twenty,pro,face,5:00.3
twenty,pro,body,5:01.0
twenty,pro,face,5:02.0
twenty,pro,face,5:03.0
twenty,pro,action,5:03.3
twentyone,ugc,detail,5:04.3
twentyone,ugc,detail,5:05.0
twentyone,ugc,caption,5:05.3
twentyone,ugc,detail,5:12.0
twentyone,ugc,face,5:12.3
twentyone,ugc,body,5:13.0
twentyone,ugc,detail,5:14.0
twentyone,ugc,detail,5:15.0
twentyone,ugc,face,5:15.3
twentyone,ugc,detail,5:17.0
twentyone,ugc,face,5:18.0
twentyone,ugc,detail,5:20.0
twentyone,ugc,face,5:20.3
twentyone,ugc,action,5:21.0
twentytwo,pro,detail,5:22.0
twentytwo,pro,face,5:23.0
twentytwo,pro,detail,5:23.3
twentytwo,pro,caption,5:24.0
twentytwo,pro,face,5:30.0
twentytwo,pro,detail,5:30.3
twentytwo,pro,detail,5:31.0
twentytwo,pro,face,5:32.0
twentytwo,pro,body,5:33.0
twentytwo,pro,face,5:34.0
twentytwo,pro,face,5:34.3
twentytwo,pro,action,5:35.0
twentythree,ugc,body,5:36.0
twentythree,ugc,caption,5:36.3
twentythree,ugc,detail,5:37.0
twentythree,ugc,face,5:38.0
twentythree,ugc,detail,5:39.0
twentythree,ugc,face,5:39.3
twentythree,ugc,action,5:42.0
twentyfour,ugc,face,5:43.0
twentyfour,ugc,detail,5:44.0
twentyfour,ugc,caption,5:44.3
twentyfour,ugc,face,5:47.3
twentyfour,ugc,detail,5:48.0
twentyfour,ugc,face,5:49.0
twentyfour,ugc,face,5:50.0
twentyfour,ugc,action,5:55.0
twentyfive,pro,face,5:56.0
twentyfive,pro,face,5:57.0
twentyfive,pro,face,5:57.3
twentyfive,pro,face,5:58.0
twentyfive,pro,caption,5:59.0
twentyfive,pro,face,6:01.0
twentyfive,pro,face,6:02.0
twentyfive,pro,detail,6:02.3
twentyfive,pro,face,6:03.0
twentyfive,pro,detail,6:04.0
twentyfive,pro,detail,6:04.3
twentyfive,pro,face,6:05.0
twentyfive,pro,caption,6:06.0
twentyfive,pro,face,6:06.3
twentyfive,pro,face,6:07.0
twentyfive,pro,face,6:08.0
twentyfive,pro,face,6:08.0
twentyfive,pro,action,6:10.0
twentysix,pro,face,6:11.0
twentysix,pro,face,6:12.0
twentysix,pro,detail,6:12.3
twentysix,pro,face,6:13.0
twentysix,pro,caption,6:14.0
twentysix,pro,face,6:16.0
twentysix,pro,face,6:17.0
twentysix,pro,face,6:18.0
twentysix,pro,detail,6:19.0
twentysix,pro,face,6:20.0
twentysix,pro,face,6:20.3
twentysix,pro,detail,6:21.0
twentysix,pro,face,6:21.3
twentysix,pro,caption,6:22.0
twentysix,pro,face,6:23.0
twentysix,pro,caption,6:24.0
twentysix,pro,face,6:25.0
twentysix,pro,face,6:26.0
twentysix,pro,face,6:26.3
twentysix,pro,face,6:27.0
twentysix,pro,body,6:28.0
twentysix,pro,face,6:29.0
twentysix,pro,action,6:31.0
twentyseven,ugc,detail,6:32.0
twentyseven,ugc,caption,6:32.3
twentyseven,ugc,detail,6:33.0
twentyseven,ugc,detail,6:33.3
twentyseven,ugc,detail,6:34.0
twentyseven,ugc,detail,6:34.3
twentyseven,ugc,detail,6:35.0
twentyseven,ugc,face,6:36.0
twentyseven,ugc,action,6:38.0
twentyeight,pro,face,6:39.0
twentyeight,pro,body,6:40.0
twentyeight,pro,face,6:40.3
twentyeight,pro,face,6:41.0
twentyeight,pro,caption,6:42.0
twentyeight,pro,body,6:45.0
twentyeight,pro,face,6:45.3
twentyeight,pro,body,6:46.0
twentyeight,pro,face,6:47.0
twentyeight,pro,body,6:48.0
twentyeight,pro,face,6:49.0
twentyeight,pro,face,6:50.0
twentyeight,pro,face,6:50.3
twentyeight,pro,action,6:51.0
twentynine,ugc,detail,6:52.0
twentynine,ugc,caption,6:52.3
twentynine,ugc,detail,6:54.0
twentynine,ugc,body,6:54.3
twentynine,ugc,body,6:55.0
twentynine,ugc,face,6:55.3
twentynine,ugc,action,6:57.0
thirty,pro,face,6:58.0
thirty,pro,detail,6:59.0
thirty,pro,face,6:59.3
thirty,pro,detail,7:00.0
thirty,pro,caption,7:01.0
thirty,pro,unknown,7:05.0
thirty,pro,face,7:05.3
thirty,pro,body,7:06.0
thirty,pro,detail,7:06.3
thirty,pro,unknown,7:07.0
thirty,pro,detail,7:08.0
thirty,pro,body,7:09.0
thirty,pro,face,7:09.3
thirty,pro,face,7:10.0
thirty,pro,detail,7:12.0
thirty,pro,action,7:13.0
thirty,ugc,detail,7:14.0
thirty,ugc,detail,7:14.3
thirty,ugc,caption,7:15.0
thirty,ugc,face,7:15.3
thirty,ugc,detail,7:16.0
thirty,ugc,face,7:16.3
thirty,ugc,detail,7:18.0
thirty,ugc,action,7:19.0
thirtytwo,pro,face,7:20.0
thirtytwo,pro,body,7:20.3
thirtytwo,pro,caption,7:21.0
thirtytwo,pro,face,7:28.0
thirtytwo,pro,detail,7:28.3
thirtytwo,pro,detail,7:29.0
thirtytwo,pro,body,7:30.0
thirtytwo,pro,face,7:30.3
thirtytwo,pro,detail,7:31.0
thirtytwo,pro,body,7:32.0
thirtytwo,pro,face,7:33.0
thirtytwo,pro,face,7:33.3
thirtytwo,pro,body,7:34.0
thirtytwo,pro,face,7:35.0
thirtytwo,pro,body,7:35.3
thirtytwo,pro,face,7:36.0
thirtytwo,pro,face,7:38.0
thirtytwo,pro,action,7:38.3
thirtythree,ugc,detail,7:39.3
thirtythree,ugc,caption,7:40.0
thirtythree,ugc,face,7:40.3
thirtythree,ugc,face,7:41.0
thirtythree,ugc,detail,7:41.3
thirtythree,ugc,face,7:42.0
thirtythree,ugc,action,7:44.0
thirtyfour,pro,face,7:45.0
thirtyfour,pro,detail,7:45.3
thirtyfour,pro,caption,7:46.0
thirtyfour,pro,face,7:48.0
thirtyfour,pro,detail,7:49.0
thirtyfour,pro,body,7:49.3
thirtyfour,pro,body,7:50.0
thirtyfour,pro,body,7:50.3
thirtyfour,pro,body,7:51.0
thirtyfour,pro,face,7:51.3
thirtyfour,pro,body,7:52.0
thirtyfour,pro,body,7:52.3
thirtyfour,pro,face,7:53.0
thirtyfour,pro,face,7:55.0
thirtyfour,pro,unknown,7:56.0
thirtyfour,pro,body,7:56.3
thirtyfour,pro,face,7:57.0
thirtyfour,pro,action,7:57.3
thirtyfive,ugc,face,7:58.0
thirtyfive,ugc,face,7:58.3
thirtyfive,ugc,caption,7:59.0
thirtyfive,ugc,face,8:03.0
thirtyfive,ugc,face,8:03.3
thirtyfive,ugc,face,8:04.0
thirtyfive,ugc,face,8:04.3
thirtyfive,ugc,face,8:05.0
thirtyfive,ugc,body,8:07.0
thirtyfive,ugc,action,8:08.0
thirtysix,ugc,face,8:09.0
thirtysix,ugc,face,8:09.3
thirtysix,ugc,caption,8:10.0
thirtysix,ugc,face,8:12.0
thirtysix,ugc,face,8:12.3
thirtysix,ugc,face,8:13.0
thirtysix,ugc,face,8:13.3
thirtysix,ugc,face,8:14.0
thirtysix,ugc,action,8:16.0
thirtyseven,pro,face,8:17.0
thirtyseven,pro,face,8:17.3
thirtyseven,pro,caption,8:18.0
thirtyseven,pro,face,8:23.0
thirtyseven,pro,face,8:23.3
thirtyseven,pro,body,8:24.0
thirtyseven,pro,body,8:24.3
thirtyseven,pro,face,8:25.0
thirtyseven,pro,face,8:25.3
thirtyseven,pro,face,8:26.0
thirtyseven,pro,face,8:27.0
thirtyseven,pro,body,8:27.3
thirtyseven,pro,detail,8:28.0
thirtyseven,pro,body,8:28.3
thirtyseven,pro,detail,8:29.0
thirtyseven,pro,body,8:29.3
thirtyseven,pro,face,8:30.0
thirtyseven,pro,detail,8:30.3
thirtyseven,pro,action,8:31.0
thirtyeight,ugc,face,8:32.0
thirtyeight,ugc,caption,8:32.3
thirtyeight,ugc,face,8:34.0
thirtyeight,ugc,face,8:35.0
thirtyeight,ugc,face,8:35.3
thirtyeight,ugc,face,8:36.0
thirtyeight,ugc,face,8:37.0
thirtyeight,ugc,action,8:38.0
thirtynine,pro,face,8:39.0
thirtynine,pro,body,8:40.0
thirtynine,pro,body,8:40.3
thirtynine,pro,caption,8:41.0
thirtynine,pro,face,8:44.0
thirtynine,pro,body,8:45.0
thirtynine,pro,body,8:45.3
thirtynine,pro,body,8:46.0
thirtynine,pro,face,8:47.0
thirtynine,pro,body,8:47.3
thirtynine,pro,face,8:48.0
thirtynine,pro,body,8:49.0
thirtynine,pro,body,8:49.3
thirtynine,pro,body,8:50.0
thirtynine,pro,body,8:51.0
thirtynine,pro,body,8:52.0
thirtynine,pro,face,8:53.0
thirtynine,pro,unknown,8:54.0
forty,ugc,detail,8:55.0
forty,ugc,caption,8:56.0
forty,ugc,face,8:58.0
forty,ugc,detail,8:58.3
forty,ugc,face,9:00.0
forty,ugc,detail,9:00.3
forty,ugc,face,9:01.0
forty,ugc,action,9:02.0
fortyone,pro,body,9:04.0
fortyone,pro,caption,9:04.3
fortyone,pro,body,9:05.0
fortyone,pro,body,9:06.0
fortyone,pro,body,9:07.0
fortyone,pro,unknown,9:08.0
fortyone,pro,body,9:08.3
fortyone,pro,face,9:09.0
fortyone,pro,body,9:10.0
fortyone,pro,body,9:11.0
fortyone,pro,face,9:11.3
